customerid,region,age
2990681,United States,20
2993797,New Zealand,19
3001419,New Zealand,19
3002233,New Zealand,20
3004503,United States,23
3010967,New Zealand,18
3021716,Australia,21
3028597,Australia,24
3029060,Australia,18
3035131,New Zealand,17
3037330,New Zealand,18
3038352,Australia,18
3041011,New Zealand,20
3046131,USA,30
3048050,Australia,21
3050140,Australia,18
3050940,USA,28
3052529,New Zealand,1
3055831,Australia,22
3063873,USA,21
3065512,USA,22
3073884,Australia,19
3078734,New Zealand,17
3082172,Australia,19
3088083,New Zealand,17
3100605,Australia,23
3103004,Australia,26
3110828,Australia,20
3111052,New Zealand,20
3117181,New Zealand,16
3119096,USA,22
3120008,Australia,22
3125740,USA,20
3129235,USA,22
3130590,Australia,18
3132784,USA,23
3133450,New Zealand,20
3135526,New Zealand,22
3136073,Australia,20
3139599,Australia,19
3139863,USA,20
3150450,USA,28
3151587,Australia,22
3158287,Australia,17
3161634,Australia,21
3169390,New Zealand,31
3170457,Australia,21
3173616,Australia,18
3174782,Australia,19
3177747,Australia,17
3187036,New Zealand,16
3197831,United States,30
3199204,Australia,17
3215341,New Zealand,14
3217807,Australia,17
3222297,New Zealand,17
3229828,New Zealand,19
3240104,Australia,21
3240467,Australia,20
3240968,New Zealand,23
3271434,Australia,18
3275834,Australia,22
3279639,Australia,19
3283221,Australia,19
3291055,Australia,18
3291136,USA,1
3291265,Australia,22
3298957,Australia,18
3301731,Australia,20
3304950,Australia,34
3308004,Australia,19
3322073,New Zealand,22
3336040,Australia,18
3358068,New Zealand,18
3361932,United States,18
3363053,Australia,17
3367536,Australia,19
3374438,Australia,22
3374547,USA,19
3381070,New Zealand,18
3381774,USA,25
3385330,Australia,20
3397700,Australia,18
3397832,Australia,17
3398358,Australia,19
3399399,Australia,21
3404158,USA,22
3404885,USA,26
3408197,Australia,16
3416889,Australia,17
3422437,Australia,22
3435229,Australia,22
3440492,United States,25
3444373,Australia,19
3444399,Australia,20
3446579,New Zealand,33
3448710,Australia,18
3451432,New Zealand,22
3463341,Australia,19
3464393,New Zealand,21
3468755,USA,23
3474395,New Zealand,22
3488738,USA,23
3501753,United States,21
3505861,Australia,19
3507748,Australia,22
3510981,Australia,21
3513904,Australia,23
3534540,Australia,19
3548056,Australia,18
3566320,New Zealand,21
3578315,New Zealand,18
3579026,New Zealand,21
3584352,Australia,36
3606957,Australia,17
3617140,Australia,21
3618847,Australia,22
3620760,Australia,15
3627700,Australia,17
3632451,New Zealand,21
3633721,Australia,19
3649441,New Zealand,17
3661219,Australia,19
3669922,Australia,30
3689100,New Zealand,29
3698861,USA,19
3700901,Australia,17
3706265,Australia,19
3710373,United States,23
3712263,Australia,22
3725277,Australia,17
3731645,Australia,18
3735868,New Zealand,15
3736267,Australia,18
3745036,USA,19
3757544,Australia,21
3767286,Australia,20
3772780,USA,22
3773660,USA,20
3780861,United States,27
3785324,Australia,21
3787002,Australia,21
3790371,Australia,29
3790392,Australia,19
3798503,New Zealand,14
3810481,Australia,21
3814240,USA,19
3816566,Australia,19
3845091,Australia,18
3860205,Australia,17
3871083,New Zealand,24
3879606,Australia,17
3889126,New Zealand,22
3890646,Australia,20
3892172,USA,21
2839859,New Zealand,16
692145,New Zealand,23
969598,Australia,22
608264,New Zealand,24
756188,New Zealand,29
835554,New Zealand,22
2171704,New Zealand,22
158875,Australia,37
1432679,Australia,18
368397,Australia,34
669846,Australia,29
791847,New Zealand,25
866131,New Zealand,31
970878,Australia,27
3622627,Australia,17
305793,New Zealand,37
735810,New Zealand,24
1594506,New Zealand,24
3659633,Australia,20
3672034,Australia,23
2435563,New Zealand,19
697542,Australia,30
878296,Australia,27
903484,Australia,23
919036,New Zealand,22
967765,New Zealand,20
1035604,Australia,19
1255617,New Zealand,21
1275653,Australia,20
1638393,New Zealand,24
2147415,Australia,20
2181194,Australia,19
2207430,Australia,28
2262921,Australia,21
2780785,Australia,15
2843661,New Zealand,20
3013194,New Zealand,16
3250973,Australia,19
355538,Australia,26
293842,New Zealand,24
949697,New Zealand,22
2917740,Australia,15
367760,New Zealand,33
530269,New Zealand,35
543430,New Zealand,23
1520402,New Zealand,20
3057622,New Zealand,1
3362837,Australia,22
432416,Australia,26
501868,Australia,34
917729,Australia,23
1638432,New Zealand,21
2296855,Australia,24
3820196,Australia,20
3742252,New Zealand,114
161921,New Zealand,32
2831583,Australia,25
3125492,New Zealand,28
2842665,Australia,20
807249,Australia,27
3257153,New Zealand,20
2298621,Australia,26
1138997,New Zealand,24
257745,New Zealand,36
3210851,USA,22
248237,New Zealand,46
3235833,New Zealand,121
2580508,New Zealand,17
3314312,Australia,17
985320,Australia,21
3709499,New Zealand,12
1387492,New Zealand,22
3242254,USA,26
289588,New Zealand,36
290292,New Zealand,30
443978,Australia,37
534649,Australia,37
777891,Australia,25
950368,Australia,26
2833638,Australia,31
3379365,Australia,18
3417400,Australia,17
3437904,Australia,20
3510574,Australia,24
3098335,Australia,17
785082,Australia,29
1029834,Australia,20
2326851,Australia,22
3537655,Australia,19
2982160,New Zealand,15
248689,New Zealand,44
426540,Australia,26
1177599,New Zealand,17
2180209,Australia,17
2328668,New Zealand,19
2696586,New Zealand,17
2805386,New Zealand,16
2898853,Australia,16
2911818,Australia,18
2996690,Australia,17
3287008,Australia,22
3346775,Australia,17
3372639,Australia,14
3513354,Australia,15
3699569,Australia,24
375264,New Zealand,34
745785,New Zealand,24
756785,New Zealand,22
819862,Australia,26
2279505,Australia,19
2454217,New Zealand,18
2523973,New Zealand,24
2703999,New Zealand,17
2754300,Australia,22
2949968,Australia,17
2991872,Australia,22
3087701,Australia,20
3188496,New Zealand,17
3253058,Australia,17
3358457,Australia,17
3437956,Australia,17
3520605,Australia,15
3562633,Australia,17
3736097,Australia,15
135668,New Zealand,33
349425,New Zealand,31
940787,Australia,22
2658999,Australia,31
2844339,New Zealand,16
3035391,Australia,15
3371620,New Zealand,22
3656898,New Zealand,15
3459195,Australia,16
3646680,Australia,29
2846094,New Zealand,19
1357036,Australia,21
3780011,New Zealand,45
643563,New Zealand,25
681693,New Zealand,36
911546,New Zealand,22
3482916,Australia,20
3599845,Australia,39
2769729,Australia,31
1325,New Zealand,42
21907,New Zealand,33
22976,New Zealand,53
24371,New Zealand,38
32868,New Zealand,40
36292,New Zealand,44
40628,New Zealand,47
44148,New Zealand,39
45109,New Zealand,39
55458,New Zealand,17
63843,New Zealand,36
68499,New Zealand,33
72128,New Zealand,39
73075,New Zealand,38
83053,New Zealand,33
83060,New Zealand,33
107166,Australia,35
117580,New Zealand,37
118390,Australia,34
122176,New Zealand,47
123596,New Zealand,37
124923,New Zealand,43
125858,New Zealand,28
128546,New Zealand,41
132593,New Zealand,40
132674,New Zealand,32
134281,New Zealand,1
135203,New Zealand,37
135778,New Zealand,34
136181,Australia,35
141358,New Zealand,36
141953,Australia,36
143931,New Zealand,30
144544,New Zealand,40
146737,Australia,51
148417,New Zealand,37
149177,New Zealand,53
149714,New Zealand,37
151460,New Zealand,36
152750,New Zealand,44
156680,New Zealand,42
156917,New Zealand,45
160431,New Zealand,53
160584,New Zealand,37
162788,New Zealand,42
166770,New Zealand,32
169612,New Zealand,31
170683,New Zealand,51
173978,New Zealand,36
174533,New Zealand,36
175388,New Zealand,33
175556,New Zealand,29
176074,Australia,33
178801,Australia,42
179504,New Zealand,36
181856,New Zealand,35
183688,New Zealand,31
184261,New Zealand,35
185839,New Zealand,47
187450,New Zealand,38
190414,New Zealand,39
192783,New Zealand,26
193174,New Zealand,31
195486,Australia,34
196052,New Zealand,46
197060,New Zealand,45
197360,New Zealand,49
203919,New Zealand,42
203937,New Zealand,47
207634,New Zealand,29
209861,New Zealand,62
210639,Australia,32
210923,New Zealand,40
215309,New Zealand,36
215417,New Zealand,45
218073,Australia,57
219509,New Zealand,35
220572,New Zealand,38
222197,New Zealand,41
223860,New Zealand,36
231575,New Zealand,50
231674,New Zealand,24
232957,New Zealand,34
238663,New Zealand,39
238791,New Zealand,45
241145,New Zealand,36
242978,New Zealand,43
243724,New Zealand,33
244372,Australia,41
244387,New Zealand,38
244618,Australia,37
244660,Australia,28
244922,New Zealand,27
245851,New Zealand,28
247177,New Zealand,36
248829,New Zealand,44
248899,New Zealand,41
249920,New Zealand,39
250719,New Zealand,36
252779,New Zealand,32
253744,New Zealand,30
254423,New Zealand,56
255183,Australia,46
259954,Australia,30
261489,Australia,30
268871,New Zealand,37
274350,Australia,29
274404,New Zealand,28
279123,New Zealand,34
285100,New Zealand,18
285693,New Zealand,24
286300,New Zealand,34
287257,New Zealand,28
288173,New Zealand,47
288276,New Zealand,42
288510,New Zealand,38
289168,New Zealand,37
289170,New Zealand,48
289268,New Zealand,35
289539,Australia,22
289625,New Zealand,28
290897,Australia,44
292047,New Zealand,52
292612,New Zealand,33
292842,New Zealand,53
292908,Australia,33
293374,New Zealand,30
294505,New Zealand,34
294800,New Zealand,47
295197,New Zealand,37
301732,New Zealand,34
305600,New Zealand,28
305762,New Zealand,37
305838,New Zealand,38
306105,New Zealand,37
306166,New Zealand,50
306329,New Zealand,32
307979,New Zealand,37
307980,New Zealand,55
308314,New Zealand,32
308999,New Zealand,47
309873,New Zealand,45
309885,New Zealand,37
310354,New Zealand,28
311385,New Zealand,41
312045,New Zealand,49
312409,New Zealand,36
312471,New Zealand,38
313081,New Zealand,31
313277,New Zealand,45
314348,New Zealand,31
315414,New Zealand,30
316070,Australia,37
316502,New Zealand,35
316762,New Zealand,59
316817,New Zealand,48
316935,New Zealand,57
318067,New Zealand,46
318452,New Zealand,53
318531,New Zealand,25
318882,New Zealand,43
319045,New Zealand,28
319592,New Zealand,42
319933,New Zealand,40
320688,New Zealand,48
322897,New Zealand,32
325034,New Zealand,27
325476,New Zealand,41
326363,New Zealand,42
326570,New Zealand,39
326762,New Zealand,36
327387,New Zealand,59
328631,New Zealand,27
330629,Australia,25
331049,New Zealand,33
331183,New Zealand,34
331215,New Zealand,35
332296,New Zealand,59
332692,New Zealand,27
333294,New Zealand,36
334048,New Zealand,34
335375,Australia,26
335410,New Zealand,37
336152,New Zealand,46
336577,New Zealand,32
337479,New Zealand,33
337645,New Zealand,36
338168,New Zealand,49
338544,New Zealand,39
339623,New Zealand,46
339740,New Zealand,32
340194,New Zealand,56
341710,New Zealand,42
342327,New Zealand,33
342918,New Zealand,53
343351,New Zealand,23
343432,New Zealand,51
345663,New Zealand,43
345794,New Zealand,57
346123,New Zealand,47
346456,New Zealand,31
347268,New Zealand,35
347915,Australia,37
348099,New Zealand,42
349406,New Zealand,36
349442,New Zealand,30
349504,New Zealand,41
350835,New Zealand,29
350906,New Zealand,50
351115,New Zealand,36
351995,New Zealand,61
353056,New Zealand,37
353209,New Zealand,36
354499,New Zealand,30
355093,New Zealand,34
356142,New Zealand,28
356708,New Zealand,46
358086,New Zealand,51
358395,New Zealand,30
359326,New Zealand,29
359466,New Zealand,35
360489,New Zealand,35
361761,New Zealand,45
363191,New Zealand,53
363734,New Zealand,48
365584,New Zealand,35
368117,New Zealand,28
368572,New Zealand,47
369470,New Zealand,38
369573,New Zealand,44
370702,Australia,35
371801,Australia,37
372524,New Zealand,44
372711,New Zealand,30
372908,New Zealand,26
373825,New Zealand,45
378415,New Zealand,66
378707,New Zealand,38
378727,New Zealand,47
378923,New Zealand,34
379242,New Zealand,33
380037,New Zealand,33
380818,New Zealand,26
381038,New Zealand,51
381915,Australia,38
383899,New Zealand,53
384081,Australia,43
385514,New Zealand,38
387803,New Zealand,36
388511,New Zealand,27
390073,New Zealand,33
390086,Australia,34
390138,New Zealand,48
390552,New Zealand,48
391444,Australia,39
391995,Australia,36
392552,New Zealand,52
392583,New Zealand,47
395371,New Zealand,37
395951,New Zealand,51
396317,New Zealand,42
396497,New Zealand,51
396518,New Zealand,34
397338,New Zealand,26
397343,New Zealand,33
397634,New Zealand,54
398507,Australia,38
398724,Australia,32
400074,New Zealand,42
400132,New Zealand,23
400212,New Zealand,38
400696,New Zealand,29
401460,New Zealand,40
401843,New Zealand,58
402168,Australia,31
403695,New Zealand,33
403801,Australia,31
403898,New Zealand,44
404014,New Zealand,25
406918,Australia,50
407198,New Zealand,36
407696,New Zealand,50
408983,New Zealand,36
410742,New Zealand,27
410855,New Zealand,37
411126,Australia,29
411164,New Zealand,27
412302,Australia,34
412716,New Zealand,32
412720,New Zealand,38
414337,Australia,27
414666,New Zealand,30
415687,Australia,16
416215,New Zealand,44
416802,New Zealand,33
419730,New Zealand,37
420326,New Zealand,40
423404,Australia,40
425639,Australia,54
427443,New Zealand,52
429877,Australia,28
430511,Australia,54
431053,New Zealand,38
432100,New Zealand,48
434442,New Zealand,49
434678,Australia,25
434807,New Zealand,46
436008,New Zealand,26
437986,New Zealand,47
440906,New Zealand,29
442084,New Zealand,40
443044,New Zealand,33
443610,New Zealand,45
445501,New Zealand,46
445603,New Zealand,32
448015,New Zealand,30
448613,Australia,40
449006,Australia,29
453080,Australia,25
454064,Australia,31
454382,New Zealand,38
457913,New Zealand,33
462749,New Zealand,34
463597,Australia,29
469116,Australia,33
470687,New Zealand,45
471641,New Zealand,29
471986,New Zealand,39
472367,Australia,27
476037,New Zealand,22
476187,Australia,23
476370,New Zealand,33
477349,New Zealand,43
480006,Australia,31
488392,New Zealand,36
488672,Australia,29
489090,Australia,30
489512,Australia,30
490686,New Zealand,36
495998,New Zealand,45
496130,New Zealand,26
503441,Australia,42
503493,New Zealand,26
506294,Australia,54
512826,New Zealand,52
525086,New Zealand,58
525178,New Zealand,35
528675,Australia,27
530478,New Zealand,38
532519,New Zealand,37
532966,Australia,34
533140,Australia,51
533230,Australia,36
535075,New Zealand,46
536730,New Zealand,49
537658,New Zealand,50
538664,New Zealand,50
538773,New Zealand,27
539407,New Zealand,30
540085,Australia,25
542031,New Zealand,54
542512,New Zealand,27
560855,Australia,25
564602,Australia,31
565488,New Zealand,37
566618,Australia,45
567470,Australia,37
567505,Australia,41
568454,New Zealand,34
570605,New Zealand,31
573237,New Zealand,52
576825,Australia,34
580797,New Zealand,33
582239,Australia,57
584914,Australia,27
585691,Australia,25
601277,Australia,30
607655,New Zealand,37
608243,New Zealand,47
614349,New Zealand,37
614352,New Zealand,26
616347,New Zealand,26
618185,Australia,22
621326,New Zealand,38
622997,New Zealand,33
624002,New Zealand,27
631050,New Zealand,55
635446,New Zealand,40
637249,Australia,30
647344,New Zealand,31
647409,New Zealand,45
651544,New Zealand,31
652595,Australia,64
652721,New Zealand,41
654837,Australia,28
656492,New Zealand,36
657511,New Zealand,45
657686,Australia,29
661688,Australia,42
661771,Australia,35
662674,New Zealand,41
663915,New Zealand,28
664645,Australia,35
666202,New Zealand,57
669505,Australia,25
670256,New Zealand,51
671767,New Zealand,35
674059,Australia,35
674799,New Zealand,53
675404,New Zealand,44
680740,New Zealand,30
683920,Australia,54
684890,New Zealand,36
690076,New Zealand,49
690232,Australia,22
694490,New Zealand,23
695263,New Zealand,44
698134,Australia,39
699887,New Zealand,53
700081,Australia,48
703238,New Zealand,30
705644,Australia,32
707087,Australia,26
709242,Australia,27
709638,Australia,28
714911,New Zealand,21
718024,Australia,25
728782,New Zealand,59
730499,Australia,52
741579,New Zealand,47
742601,New Zealand,29
742686,New Zealand,37
743443,New Zealand,43
747527,New Zealand,56
747610,New Zealand,28
747612,New Zealand,28
748092,New Zealand,37
749750,New Zealand,50
755119,New Zealand,46
755696,New Zealand,25
758850,Australia,21
763918,New Zealand,44
765113,Australia,24
767394,New Zealand,31
768246,Australia,28
769810,New Zealand,39
770384,Australia,31
770946,Australia,33
776012,Australia,15
784538,Australia,32
785986,New Zealand,30
788485,New Zealand,43
789234,New Zealand,31
798063,New Zealand,24
800159,New Zealand,27
802425,New Zealand,49
804482,New Zealand,40
804506,Australia,32
808524,New Zealand,36
810307,New Zealand,28
812159,Australia,45
814080,New Zealand,35
816171,New Zealand,46
819222,Australia,37
820976,New Zealand,21
821358,New Zealand,48
821652,Australia,33
824133,Australia,23
828286,New Zealand,51
830241,Australia,63
837862,Australia,32
838382,New Zealand,23
848984,New Zealand,34
850394,Australia,61
864016,Australia,41
865208,Australia,44
