customerid,region,age
3268420,New Zealand,19
3277535,New Zealand,33
3293335,New Zealand,15
3300290,New Zealand,32
3306659,New Zealand,27
3310641,Australia,20
3321644,Australia,19
3333238,Australia,22
3342825,Australia,22
3343859,Australia,17
3358207,Australia,22
3378184,New Zealand,16
3448303,New Zealand,46
3452110,Australia,22
3460132,Australia,25
3466664,New Zealand,19
3487343,New Zealand,42
3513159,Australia,20
3535088,Australia,48
3573064,New Zealand,26
3585450,Australia,21
3600578,New Zealand,30
3608351,New Zealand,19
3625645,New Zealand,16
3627371,New Zealand,16
3634230,Australia,16
3673490,New Zealand,30
3688446,Australia,20
3691806,Australia,20
3703600,Australia,20
3715465,Australia,19
3717451,New Zealand,42
3746003,New Zealand,19
3765400,Australia,23
3802104,Australia,17
3831752,United States,17
3832116,Australia,18
3836038,Australia,22
3434393,New Zealand,39
37224,New Zealand,38
423061,New Zealand,30
2226907,New Zealand,21
168983,New Zealand,29
346847,New Zealand,28
2888563,New Zealand,18
758103,New Zealand,21
2657012,Australia,32
2546906,Australia,23
3104109,Australia,16
216529,New Zealand,28
387938,Australia,26
514698,New Zealand,35
956348,Australia,32
1020404,Australia,26
2335454,Australia,20
710804,New Zealand,31
919232,New Zealand,30
728758,New Zealand,35
743380,New Zealand,32
708110,New Zealand,24
2533200,New Zealand,24
2940301,Australia,27
3115869,New Zealand,19
3854235,Australia,21
81658,New Zealand,29
218761,New Zealand,39
778713,Australia,32
881709,New Zealand,33
973254,Australia,30
991765,New Zealand,22
1201099,New Zealand,20
1650403,New Zealand,28
2688802,New Zealand,19
2775456,USA,19
3406538,USA,22
3652229,Australia,31
145867,Australia,34
762555,New Zealand,33
3230976,Australia,23
565479,New Zealand,24
449839,Australia,24
361347,New Zealand,42
564332,Australia,48
801635,New Zealand,19
962518,Australia,20
3169772,Australia,24
3183018,Australia,21
1403886,Australia,18
3136856,Australia,20
3206085,Australia,18
56009,New Zealand,39
147451,New Zealand,24
229017,New Zealand,41
247626,New Zealand,28
257098,Australia,30
290709,New Zealand,28
293811,New Zealand,29
311858,Australia,29
319173,New Zealand,48
382425,New Zealand,29
400112,New Zealand,27
493733,Australia,15
502295,Australia,27
539666,New Zealand,40
628313,New Zealand,26
632040,Australia,23
681511,Australia,26
730526,Australia,29
824726,New Zealand,29
868103,New Zealand,21
909473,Australia,21
914330,New Zealand,68
958811,New Zealand,61
970526,Australia,21
991374,New Zealand,20
1042799,Australia,29
1054091,New Zealand,23
1299493,Australia,23
1313391,Australia,27
1352398,New Zealand,22
1519364,Australia,20
2162265,Australia,30
2180094,Australia,21
2283324,Australia,24
2344809,Australia,21
2356676,Australia,22
2548905,Australia,18
2674958,Australia,22
2796114,Australia,29
2800841,New Zealand,26
2900082,Australia,20
2929141,New Zealand,21
2966599,Australia,20
3068475,Australia,22
3143532,Australia,19
3164844,Australia,18
3395917,Australia,18
3410123,Australia,20
3483393,Australia,22
3688684,Australia,20
3728875,Australia,19
340994,New Zealand,25
356443,New Zealand,36
367248,New Zealand,39
400961,Australia,36
411820,New Zealand,25
446134,New Zealand,49
484669,New Zealand,31
542332,New Zealand,26
775737,New Zealand,58
954087,Australia,33
994669,Australia,36
1054450,Australia,28
1069212,Australia,25
1224798,New Zealand,30
2546923,Australia,20
2837594,Australia,25
2880606,Australia,16
2892757,Australia,19
3235229,Australia,30
3498058,Australia,22
2730960,Australia,25
3096736,Australia,28
3551425,USA,27
466610,New Zealand,48
1373843,New Zealand,17
808107,Australia,25
472114,New Zealand,32
3588568,Australia,39
458608,New Zealand,24
863727,New Zealand,21
3449693,New Zealand,22
3841337,Australia,22
1360238,Australia,23
1209269,New Zealand,24
3561622,USA,27
991907,Australia,20
1351236,Australia,19
2946757,Australia,19
3135064,Australia,19
3337174,New Zealand,25
3343803,Australia,20
1143807,New Zealand,25
1901567,New Zealand,22
2869263,New Zealand,21
1012384,Australia,32
3297455,Australia,17
3394760,Australia,18
3398457,Australia,19
1433352,Australia,22
894136,Australia,24
1568373,Australia,26
2490312,New Zealand,31
2948027,Australia,20
3090650,Australia,18
3722375,USA,22
310262,New Zealand,37
1661518,New Zealand,31
504232,New Zealand,34
1179296,Australia,23
2212435,Australia,21
3588337,USA,25
137781,New Zealand,29
179104,New Zealand,31
183123,New Zealand,34
185896,New Zealand,28
275661,New Zealand,34
315949,New Zealand,22
330921,New Zealand,43
368746,New Zealand,32
439487,New Zealand,23
488677,New Zealand,28
509686,Australia,24
683717,Australia,25
759820,New Zealand,21
812316,Australia,29
873866,New Zealand,19
962610,Australia,25
965223,Australia,21
971537,Australia,22
985502,New Zealand,20
998186,New Zealand,27
1030351,Australia,24
1107924,Australia,23
1290974,New Zealand,19
1328529,New Zealand,38
1450192,Australia,21
1475852,New Zealand,17
1606967,Australia,21
1628558,New Zealand,22
1628561,New Zealand,23
2153234,New Zealand,18
2225416,New Zealand,19
2302749,New Zealand,33
2370554,New Zealand,23
2696343,Australia,29
2717102,New Zealand,19
2740442,New Zealand,15
2745866,New Zealand,20
2752708,New Zealand,22
2760729,USA,21
2767658,New Zealand,18
2783543,New Zealand,21
2800701,New Zealand,15
2863731,USA,20
2911076,New Zealand,17
2987777,Australia,22
3015185,Australia,26
3018716,Australia,20
3042522,Australia,22
3113155,USA,30
3141346,Australia,27
3144436,Australia,22
3161996,Australia,19
3204968,Australia,19
3234176,Australia,17
3234885,New Zealand,22
3317844,Australia,19
3450866,Australia,19
3466197,Australia,1
3637626,Australia,16
3763664,USA,19
520754,New Zealand,23
3158841,Australia,22
3329188,Australia,22
3529402,Australia,22
2757577,Australia,28
2885119,New Zealand,17
991847,Australia,24
3649955,Australia,19
3158900,Australia,22
3406002,New Zealand,22
819800,New Zealand,21
2375139,Australia,26
3159107,Australia,25
927303,New Zealand,29
1420649,Australia,29
2538059,New Zealand,27
2731227,USA,23
2791574,New Zealand,28
3167983,Australia,28
3376250,New Zealand,22
3391237,Australia,24
3429390,New Zealand,37
3580837,United States,23
186818,Australia,26
434784,New Zealand,21
932024,Australia,22
1255409,Australia,22
2183014,Australia,21
2285679,New Zealand,20
2962818,Australia,19
3412665,Australia,20
3491545,Australia,19
158986,New Zealand,29
305370,New Zealand,38
393640,New Zealand,28
536608,New Zealand,23
619662,Australia,24
658250,New Zealand,34
929683,New Zealand,28
979820,Australia,21
1091566,Australia,30
1236498,New Zealand,20
1244260,New Zealand,21
1348609,Australia,27
1448309,Australia,28
1600388,Australia,21
2353278,Australia,19
2444979,Australia,28
2607445,Australia,30
2703878,New Zealand,21
2790568,USA,22
2791493,New Zealand,16
2888541,New Zealand,28
2933332,Australia,22
3029920,Australia,18
3035637,Australia,22
3045878,New Zealand,17
3057033,USA,23
3129663,New Zealand,22
3163948,Australia,25
3606278,Australia,23
389477,New Zealand,28
414043,New Zealand,23
718723,Australia,21
801749,New Zealand,27
1178865,Australia,25
1487618,Australia,27
2641547,Australia,21
2720079,Australia,23
2805998,USA,28
3166230,Australia,23
3324460,Australia,20
3470032,Australia,17
968744,Australia,20
1384180,New Zealand,21
2737844,New Zealand,43
3127891,Australia,17
2852953,New Zealand,20
726784,New Zealand,43
957975,New Zealand,36
2525699,New Zealand,22
1050137,Australia,24
3588048,Australia,19
3597929,Australia,23
1088801,Australia,27
1360366,Australia,25
2161988,New Zealand,22
2497901,New Zealand,20
2909799,Australia,18
3262324,Australia,15
3067114,Australia,29
369596,New Zealand,27
1138700,Australia,24
892789,Australia,29
3801037,Australia,25
3012280,New Zealand,33
1316194,New Zealand,25
2986335,New Zealand,16
3279760,Australia,25
155462,New Zealand,27
1026249,New Zealand,23
1463729,Australia,2
1469637,New Zealand,17
1558589,Australia,28
1628712,New Zealand,22
2243471,New Zealand,19
2559089,New Zealand,17
2816942,USA,21
2898607,New Zealand,17
3223587,New Zealand,16
3429245,Australia,21
3458041,Australia,16
442059,Australia,27
2825029,New Zealand,19
2841556,Australia,20
2902258,Australia,18
212525,New Zealand,27
1375926,New Zealand,35
246359,New Zealand,30
318666,New Zealand,43
533111,New Zealand,31
722862,Australia,30
921205,Australia,25
960689,New Zealand,18
1263673,New Zealand,23
1431021,New Zealand,27
2693523,New Zealand,22
2708232,New Zealand,121
2771402,New Zealand,23
2858160,New Zealand,20
3020327,Australia,121
3087793,New Zealand,21
3202939,New Zealand,24
3264571,Australia,17
3395755,USA,19
3649872,Australia,17
855565,New Zealand,32
960276,New Zealand,41
1022138,Australia,23
1092518,New Zealand,19
1364970,New Zealand,17
2231710,New Zealand,18
3180327,Australia,121
3524384,New Zealand,17
2328255,New Zealand,18
2484145,New Zealand,17
3753028,New Zealand,18
850021,New Zealand,28
901268,Australia,19
926367,New Zealand,23
3313171,Australia,15
2784992,New Zealand,19
1180843,Australia,32
664708,Australia,25
692508,Australia,27
2949169,Australia,20
2345209,Australia,27
2154942,Australia,21
2888777,New Zealand,28
2882015,Australia,21
3456064,Australia,46
2893192,Australia,21
2237080,Australia,18
3255832,Australia,24
3505815,United States,29
3562239,New Zealand,15
1359194,Australia,22
613127,New Zealand,22
3849738,Australia,17
3077705,New Zealand,14
2743452,USA,23
2637657,New Zealand,22
2603386,Australia,16
3496701,Australia,17
1564890,Australia,20
316568,New Zealand,27
2620322,Australia,18
421934,New Zealand,23
3424528,Australia,15
3688292,Australia,40
2347739,New Zealand,23
2667139,New Zealand,20
1448156,New Zealand,24
378347,New Zealand,29
398439,New Zealand,28
2504952,Australia,21
2752279,USA,28
2831584,USA,23
3033392,Australia,20
3077812,Australia,24
3684218,New Zealand,27
1389050,New Zealand,27
860429,Australia,29
2769352,New Zealand,22
2774933,New Zealand,20
2911876,New Zealand,20
962232,New Zealand,21
1539693,Australia,19
3067491,USA,26
3447118,Australia,22
999103,Australia,28
2158688,New Zealand,24
3757824,New Zealand,17
565775,New Zealand,23
3406172,Australia,29
2998928,Australia,23
775570,Australia,25
3207286,New Zealand,29
664751,New Zealand,24
495410,New Zealand,14
2190752,Australia,18
610971,New Zealand,22
3218712,Australia,20
1629346,New Zealand,25
2837450,Australia,18
293739,New Zealand,28
2713443,New Zealand,31
2958737,Australia,22
3432919,Australia,20
1496802,Australia,22
2947438,Australia,23
2281262,New Zealand,22
3700138,New Zealand,19
761926,New Zealand,23
3815785,New Zealand,45
1031831,New Zealand,28
2764597,USA,25
1606551,New Zealand,21
2865138,New Zealand,17
2447432,New Zealand,16
2476049,New Zealand,28
3376192,Australia,19
3357788,New Zealand,21
319747,New Zealand,31
2608653,New Zealand,32
2875096,Australia,27
317038,Australia,31
958003,Australia,28
583970,Australia,42
405908,Australia,23
1124770,New Zealand,22
2876967,Australia,22
322215,New Zealand,35
1629486,Australia,23
3784797,USA,24
1056273,Australia,34
575195,Australia,24
881122,New Zealand,21
2612212,Australia,30
3127176,Australia,18
3143803,Australia,17
3418344,Australia,25
3637900,New Zealand,22
362116,New Zealand,25
3712963,New Zealand,18
1029795,New Zealand,36
2547319,Australia,26
1156640,New Zealand,29
3285638,Australia,20
3543761,Australia,19
2782689,Australia,23
1037997,Australia,29
2899779,Australia,28
3635972,Australia,20
1515392,Australia,19
2600673,New Zealand,31
3622366,Australia,19
782114,Australia,25
3368991,Australia,19
3548727,New Zealand,19
2836273,New Zealand,20
1080753,Australia,20
1267766,New Zealand,21
3400151,Australia,22
1629658,New Zealand,28
780162,Australia,28
2675749,Australia,27
282069,Australia,29
235972,New Zealand,36
2294291,Australia,18
3598693,USA,27
1040606,Australia,23
766453,Australia,26
2893885,Australia,32
3102573,Australia,21
704662,New Zealand,23
1137131,Australia,48
2347966,New Zealand,31
2898348,New Zealand,19
2369315,New Zealand,28
2815045,New Zealand,23
3125756,New Zealand,18
74654,New Zealand,46
2508004,Australia,19
3126146,Australia,22
1457844,New Zealand,17
2882920,Australia,23
3007730,New Zealand,20
1015995,New Zealand,28
3156797,Australia,18
1014286,Australia,17
3400681,New Zealand,19
917208,Australia,25
33421,New Zealand,47
39609,New Zealand,32
129364,New Zealand,37
133002,New Zealand,37
254617,New Zealand,41
294026,New Zealand,32
295908,New Zealand,40
812910,New Zealand,39
935059,New Zealand,26
962895,New Zealand,38
1270509,New Zealand,19
1373555,New Zealand,24
2243814,Australia,26
2719674,USA,22
2754501,Australia,20
2776495,New Zealand,28
2884189,Australia,20
3050994,Australia,37
3057453,Australia,19
3540300,USA,23
3544131,Australia,20
271701,New Zealand,33
3704872,New Zealand,28
928813,New Zealand,27
3331604,New Zealand,27
295265,New Zealand,36
481621,New Zealand,26
351056,New Zealand,43
954272,New Zealand,60
17169,New Zealand,32
22275,New Zealand,28
57745,New Zealand,32
123714,New Zealand,26
124898,New Zealand,42
132220,New Zealand,28
137466,New Zealand,26
138324,New Zealand,31
145862,New Zealand,29
152920,New Zealand,29
154759,New Zealand,32
158929,New Zealand,27
161009,New Zealand,27
163489,New Zealand,31
165233,Australia,27
165258,New Zealand,32
166534,New Zealand,40
174112,New Zealand,32
180594,New Zealand,36
187041,New Zealand,50
196742,Australia,30
204465,New Zealand,25
208830,New Zealand,39
209806,New Zealand,35
223982,New Zealand,32
234941,New Zealand,35
243091,Australia,35
248758,New Zealand,39
252023,Australia,28
263855,New Zealand,31
267121,Australia,28
290034,New Zealand,37
290755,New Zealand,34
293415,Australia,32
305316,New Zealand,36
306979,New Zealand,37
308715,New Zealand,35
309963,New Zealand,33
315712,New Zealand,33
316917,New Zealand,30
317538,Australia,27
320595,New Zealand,26
324904,New Zealand,48
326073,New Zealand,30
326235,New Zealand,33
332014,New Zealand,43
334022,New Zealand,46
334644,New Zealand,25
335333,New Zealand,33
337641,Australia,28
338445,New Zealand,38
339479,New Zealand,37
340563,New Zealand,32
342006,New Zealand,30
344713,New Zealand,39
345963,New Zealand,39
347607,New Zealand,31
352790,New Zealand,32
360126,New Zealand,39
361422,New Zealand,28
365513,Australia,27
365786,New Zealand,38
368652,New Zealand,27
368899,New Zealand,38
370005,Australia,27
377893,New Zealand,36
381641,New Zealand,32
381833,New Zealand,38
383285,New Zealand,36
383720,Australia,24
385380,Australia,29
393364,Australia,31
408103,New Zealand,25
411613,New Zealand,26
414597,New Zealand,32
418228,Australia,32
429093,New Zealand,28
444391,New Zealand,25
448304,Australia,27
461055,New Zealand,27
461075,New Zealand,32
464569,Australia,27
466627,New Zealand,41
470656,Australia,29
472127,New Zealand,35
473670,New Zealand,37
475925,New Zealand,35
478396,Australia,37
494977,New Zealand,49
496127,New Zealand,42
508365,New Zealand,54
524320,Australia,26
530862,New Zealand,37
532020,New Zealand,30
534361,Australia,26
543194,New Zealand,25
561591,Australia,27
566042,New Zealand,26
568741,New Zealand,26
568949,New Zealand,24
572716,Australia,25
575454,New Zealand,40
600311,Australia,32
615304,New Zealand,33
631313,New Zealand,34
631317,New Zealand,42
648322,New Zealand,25
652884,Australia,27
657392,Australia,25
658990,Australia,21
673924,New Zealand,38
687180,Australia,39
704166,Australia,28
704906,Australia,25
706376,New Zealand,30
707559,New Zealand,23
713676,New Zealand,53
714400,Australia,31
717967,New Zealand,22
721297,Australia,21
743423,Australia,36
746794,Australia,21
758022,Australia,25
767010,Australia,23
772357,New Zealand,21
774136,New Zealand,34
775698,Australia,23
776122,New Zealand,26
785032,New Zealand,23
785363,New Zealand,24
788799,Australia,21
790204,New Zealand,37
802398,New Zealand,29
805239,New Zealand,26
826662,New Zealand,20
833271,Australia,26
835342,Australia,21
835831,New Zealand,28
838955,Australia,25
841035,New Zealand,29
843032,New Zealand,25
847131,New Zealand,37
848803,Australia,23
850510,Australia,35
856809,Australia,21
857197,New Zealand,37
858623,Australia,21
858679,Australia,33
865496,New Zealand,33
865932,New Zealand,26
868367,Australia,19
870176,Australia,20
871853,Australia,21
875273,New Zealand,27
879962,Australia,30
882805,New Zealand,25
887108,New Zealand,19
887980,New Zealand,28
892275,New Zealand,22
904382,New Zealand,23
905859,New Zealand,22
906788,New Zealand,35
907810,Australia,21
908851,New Zealand,19
912014,Australia,29
915900,New Zealand,33
918616,Australia,36
919234,Australia,26
921908,Australia,24
924164,Australia,21
924431,New Zealand,28
926018,Australia,26
926200,Australia,24
927017,Australia,22
927556,New Zealand,41
930801,New Zealand,38
935966,Australia,33
937663,New Zealand,30
938121,Australia,21
939225,Australia,24
940462,Australia,35
943028,Australia,29
945189,Australia,27
948888,Australia,24
949942,Australia,32
950908,Australia,20
953125,New Zealand,33
955983,Australia,20
962271,New Zealand,26
965366,Australia,29
966228,Australia,37
970939,Australia,24
