barcode,description,extdescription,department,prodgroup,category,season,colour,size,url
26332376,Ripped Hem Longline Denim Shorts,"Featuring denim shorts with a longline length, ripped detailing at the hem, belt loops and pockets.

This product is made from recycled cotton, recycled cotton reduces the reliance on virgin cotton. Our Recycled Cotton is Global Recycled Standard (GRS) sourced and certified.",Shorts,Shorts Woven,Shorts Denim,SUMMER 2022,VENICE WORN WASH,10,https://www.glassons.com/content/products/p-miley-90s-longline-denim-short-venice-worn-wash-front-sw50096parl.jpg?width=200
26155340,Print Mesh Hook Eye Longsleeve Top,"This top features a sweetheart neckline, printed mesh material, long sleeves and a split front with hook eye detail.

This product is made from recycled polyester, recycled polyester reduces dependence on fossil fuels as a raw material, and helps divert plastics from going to landfill. Our Recycled Polyester is Global Recycled Standard (GRS) sourced and certified.",Knit Tops,Tops Cardigan,Tops Cardigan,SUMMER 2022,MINI PICKLE,S,https://www.glassons.com/content/products/r-saki-seamed-mesh-cardi-mini-pickle-front-tc50763rchk.jpg?width=200
26398044,Mesh Wrap Top,"This top features a mesh material, a tie front and long sleeves. 

This product is made from recycled polyester, recycled polyester reduces dependence on fossil fuels as a raw material, and helps divert plastics from going to landfill. Our Recycled Polyester is Global Recycled Standard (GRS) sourced and certified.",Knit Tops,Tops Cardigan,Tops Cardigan,SUMMER 2022,BLACK,S,https://www.glassons.com/content/products/r-melba-mesh-cardi-black-front-tc46210rmes.jpg?width=200
26228709,Textured Flare Pant,This pant features a pointelle fabric with a textured feel and flared legs.,Pants,Pants Casual,Pants Casual,SUMMER 2022,RODEO MULTI,L,https://www.glassons.com/content/products/co-siggi-textured-pant-rodeo-multi-front-pw50677mis.jpg?width=200
26296227,Brooklyn Super Oversized Tee,An oversized tee featuring a graphic print and crew neckline.,Knit Tops,Tops Shortsleeve,Tops Shortsleeve,SUMMER 2022,BROOKLYN,M,https://www.glassons.com/content/products/sukie-super-oversized-tee-brooklyn-front-ts45477bro.jpg?width=200
26236452,Traceable Linen Square Neck Mini Dress,"Featuring a mini dress with a square neckline, 100% linen material and adjustable straps.

Our 100% linen is made from premium quality flax fibre. A natural and sustainable fibre, cultivated without artificial irrigation and GMO free that is traceable back to farms from Western Europe. EUROPEAN FLAX® certified.",Dresses,Dresses Short,Dresses Short,SUMMER 2022,WHITE,8,https://www.glassons.com/content/products/t-luka-linen-mini-dress-steel-your-girl-front-ds50593tlin.jpg?width=200
26238388,Faux Leather V Front Mini Skirt,"This skirt features v front detail, faux leather material, a mini length and exposed side zip.",Skirts,Skirts,Skirts Short,SUMMER 2022,BLACK,10,https://www.glassons.com/content/products/co-daria-deep-v-pu-skirt-black-front-ss51594pu.jpg?width=200
26321394,Crew Neck Tee,This tee features a cropped length and crew neckline. This product is made from certified viscose fibres that come from renewable wood sources using an eco-responsible production process. LENZING™ ECOVERO™ certified.,Knit Tops,Tops Shortsleeve,Tops Shortsleeve,SUMMER 2022,BLACK,XL,https://www.glassons.com/content/products/t-co-sophie-tee-plutonium-front-ts52753tpon.jpg?width=200
26228457,Organic Print Short Sleeve Ringer Tee,"This ringer tee features a crew neckline, a graphic print and short sleeves. 

This product contains 95% or less organically grown cotton and is Organic Content Standard (OCS) certified.",Knit Tops,Tops Shortsleeve,Tops Shortsleeve,SUMMER 2022,BROWNIE COWBOY,M,https://www.glassons.com/content/products/p-penelope-ringer-tee-brownie-cowboy-front-ts51547pprt.jpg?width=200
26170190,Traceable Wide Leg Pant,"This pant features a high rise waist with an elastic waitsband and a wide leg finish.

This product is made from certified viscose fibres that come from renewable wood sources using an eco-responsible production process. LENZING™ ECOVERO™ certified.",Pants,Pants Woven,Pants Woven,SUMMER 2021,BROWNIE POINTS,16,https://www.glassons.com/content/products/t-lou-wide-leg-pants-brownie-points-front-pw50273tsan.jpg?width=200
26304557,Ribbed Cropped Tank,This tank features ribbed detailing and a cropped length.,Knit Tops,Tops Sleeveless,Tops Sleeveless,SUMMER 2022,WHITE,XS,https://www.glassons.com/content/products/rigatoni-rib-tank-black-front-tv52628rib.jpg?width=200
26194813,Relaxed Straight Leg Jean,A pair of high-waisted jeans with a straight leg and raw edge hemline. Inside leg length  80cm.,Pants,Jeans Denim,Jeans Denim,WINTER 2021,HEATH BLUE WASH,6,https://www.glassons.com/content/products/suko-straight-leg-jean-heath-blue-wash-front-jd46463den.jpg?width=200
26251547,Floral Curve Hem Cami Corset,"This top features curve hem front detail, a tapestry floral print, a corset fit and cropped length.",Blouses,Blouse Sleeveless,Blouse Sleeveless,SUMMER 2022,FLORAL TAPESTRY,10,https://www.glassons.com/content/products/co-tabby-tapestry-corset-top-floral-tapestry-front-bv51633ft.jpg?width=200
26253428,Billow Sleeve Oversized Sweatshirt,An oversized sweatshirt featuring billow sleeves and crew neckline.,Knit Tops,Tops Longsleeve,Tops Longsleeve,SUMMER 2022,MILK,S,https://www.glassons.com/content/products/co-shawty-slouchy-loopback-milk-front-tl51116cot.jpg?width=200
26238012,Crochet Maxi Skirt,"This crocket skirt features a slim-fit, knit material, an elasticated waistband and a maxi length.",Skirts,Skirts,Skirts Short,SUMMER 2022,MILK,S,https://www.glassons.com/content/products/co-clara-crochet-skirt-black-front-sl51566knt.jpg?width=200
26224107,Recycled Marble Mesh Ruched Cami,"A cami featuring a cowl neckline with ruched detailing, a marble print, cropped length and spagetti straps. 

This product is made from recycled polyester, recycled polyester reduces dependence on fossil fuels as a raw material, and helps divert plastics from going to landfill. Our Recycled Polyester is Global Recycled Standard (GRS) sourced and certified.",Knit Tops,Tops Sleeveless,Tops Sleeveless,SUMMER 2022,SUMAC MARBLE,S,https://www.glassons.com/content/products/r-cece-cowl-neck-mesh-tank-sumac-marble-front-tv51097rsmr.jpg?width=200
26252056,Recycled Print Ruched Shortsleeve Top,"This top features button through front fastening, multi coloured print, a cropped length, ruched detailing and collar.

This product is made from recycled polyester, recycled polyester reduces dependence on fossil fuels as a raw material, and helps divert plastics from going to landfill. Our Recycled Polyester is Global Recycled Standard (GRS) sourced and certified.",Knit Tops,Tops Cardigan,Tops Cardigan,SUMMER 2022,KALEIDOSCOPE,XL,https://www.glassons.com/content/products/r-subi-ruched-front-shirt-kaleidoscope-front-tc51589rkal.jpg?width=200
26267104,Textured Buckle Faux Leather Belt,Featuring a faux leather waist belt with a textured buckle.,Accessories,Belts,Belts,SUMMER 2022,BLACK/GOLD,L,https://www.glassons.com/content/products/twirl-buckle-waist-belt-blackgold-front-be52473pu.jpg?width=200
26268521,Faux Leather Croc Belt,"A faux leather belt with croc print detail, gold detailing and a square oval buckle.",Accessories,Belts,Belts,SUMMER 2022,BLACK/GOLD,S,https://www.glassons.com/content/products/squoval-buckle-belt-blackgold-front-be52475pu.jpg?width=200
26268620,Link Body Chain,Featuring a multi size link body chain belt with gold and silver hardwear.,Accessories,Belts,Belts,SUMMER 2022,GOLD,OS,https://www.glassons.com/content/products/multi-chain-belt-gold-front-be52476chn.jpg?width=200
26146478,Stripe Oversized Square Round Sunglasses,An oversized style featuring a stripe  frame and brown lens.,Accessories,Sunglasses,Sunglasses,NULL,BROWN STRIPE,OS,https://www.glassons.com/content/products/topsy-sunglasses-brown-stripe-front-ga20390stri.jpg?width=200
26288475,Halter Rib Knit Crop Top,"This cami features a halter neckline, cropped length and rib knit material.",Knitwear,Knitwear Sleeveless,Knitwear Sleeveless,SUMMER 2022,POMEGRANATE,S,https://www.glassons.com/content/products/hugo-halter-knit-top-pomegranate-front-kv52379rib.jpg?width=200
26237053,Tracable Linen Tie Front Maxi Dress,"Featuring a 100% linen dress with tie front detail and a maxi length. 

Our 100% linen is made from premium quality flax fibre. A natural and sustainable fibre, cultivated without artificial irrigation and GMO free that is traceable back to farms from Western Europe. EUROPEAN FLAX® certified.",Dresses,Dresses Long,Dresses Long,SUMMER 2022,BLACK,16,https://www.glassons.com/content/products/t-tyler-linen-midi-dress-brownie-points-front-dl51432tlin.jpg?width=200
26263458,Halter Knit Midi Dress,"This dress features a halter neckline, rib knit material, midi length and slim fit.",Dresses,Dresses Knitwear,Dresses Knitwear,SUMMER 2022,BLACK,M,https://www.glassons.com/content/products/nile-neck-detailed-knit-midi-chocolate-milk-front-kd50788knt.jpg?width=200
26277998,Print Ruched Scarf Tie Back Top,"A scarf style top with a strappy back tie, printed material with ruched detailing and an open back.",Knit Tops,Tops Sleeveless,Tops Sleeveless,SUMMER 2022,SHAPE UP!,S,https://www.glassons.com/content/products/sevey-scarf-tie-back-shape-up-front-tv50364shp.jpg?width=200
26224855,Textured Halter Neck Crop Top,This halter top features a cropped length with a multi print and ruched detailing. Wear this four ways and complete the look with an oversized blazer for a trans-seasonal look.,Knit Tops,Tops Sleeveless,Tops Sleeveless,SUMMER 2022,RODEO MULTI,XS,https://www.glassons.com/content/products/co-siggi-halter-neck-top-rodeo-multi-front-tv50254mis.jpg?width=200
26277943,Swirl Ruched Scarf Tie Back Top,"A scarf style top with a strappy back tie, swirl print, ruched detailing and an open back.",Knit Tops,Tops Sleeveless,Tops Sleeveless,SUMMER 2022,MINTY SWIRLS,M,https://www.glassons.com/content/products/sevey-scarf-tie-back-minty-swirls-front-tv50364mt.jpg?width=200
26243955,Oversized Tort Sunglasses,Oversized sunglasses with a tortoise shell print and gold side detailing.,Accessories,Sunglasses,Sunglasses,NULL,TORTOISE,OS,https://www.glassons.com/content/products/rebecca-sunglasses-tortoise-front-ga52102tor.jpg?width=200
26146324,Angled Sunglasses,Big sunglasses with angular detailing.,Accessories,Sunglasses,Sunglasses,NULL,BLACK,OS,https://www.glassons.com/content/products/milly-sunglasses-black-front-ga51508bla.jpg?width=200
26146317,Angled Sunglasses,Big sunglasses with angular detailing.,Accessories,Sunglasses,Sunglasses,NULL,CRYSTAL ORANGE,OS,https://www.glassons.com/content/products/milly-sunglasses-crystal-orange-front-ga51508ora.jpg?width=200
26221137,Panel Stitch Mini Skirt,"A skirt with panel stitch detailing, a mini length and removable eyelet belt.",Skirts,Skirts,Skirts Short,SUMMER 2022,MILK,10,https://www.glassons.com/content/products/colette-cargo-skirt-black-front-ss51611cot.jpg?width=200
26261652,Sweetheart Underwire Mesh Bodysuit,"A bodysuit with a sweetheart neckline, mesh material, underwire, boning and a thong coverage.",Knit Tops,Tops Bodysuit,Tops Bodysuit,SUMMER 2022,BLACK,8,https://www.glassons.com/content/products/maxine-mesh-bodysuit-black-front-tb50970lac.jpg?width=200
26321486,High Waist Contour Bike Short,"A pair of contour bike shorts with a short length and double layered high waist fit. Our new, up-specced luxe basics, are such a versatile item for your wardrobe! Perfect for lounging or styled with an oversized shirt or blazer over the top to dress it up.",Shorts,Shorts Woven,Shorts Woven,SUMMER 2022,BLACK,XL,https://www.glassons.com/content/products/co-stella-bike-short-rose-beige-front-sw51399pln.jpg?width=200
26381206,Traceable Linen High Waist Short,"This short feature tie front detail, linen blend material and a high rise waist.

Our linen viscose blend contains premium quality flax fibre. A natural and sustainable fibre, cultivated without artificial irrigation and GMO free that is traceable back to farms from Western Europe. EUROPEAN FLAX® certified.",Shorts,Shorts Woven,Shorts Woven,SUMMER 2022,BLACK,12,https://www.glassons.com/content/products/t-draco-tie-waist-short-black-front-sw53304tffp.jpg?width=200
26210681,Pinstripe Criss Cross V Detail Halter Top,"This top features a pinstripe print, halter neckline, criss cross detailing and v neck detail.",Blouses,Blouse Sleeveless,Blouse Sleeveless,SUMMER 2022,BLACK PINSTRIPE,12,https://www.glassons.com/content/products/co-cisco-cross-front-top-black-pinstripe-front-bv50728stp.jpg?width=200
26226521,Traceable Halter Ring Crop Top,"This top features a halter neckline, ring front detailng and a cropped length. 

This product is made from certified viscose fibres that come from renewable wood sources using an eco-responsible production process. LENZING™ ECOVERO™ certified.",Knit Tops,Tops Sleeveless,Tops Sleeveless,SUMMER 2022,MILK,XS,https://www.glassons.com/content/products/t-co-emilio-ring-halter-top-milk-front-tv51373tpon.jpg?width=200
26308036,Strappy Tie Waist Crop Top,"A crop top featuring wrap around tie back detail, a square neckline and side zip.",Blouses,Blouse Sleeveless,Blouse Sleeveless,SUMMER 2022,WHITE,8,https://www.glassons.com/content/products/co-harriet-corset-top-arctic-blue-front-bv52754ram.jpg?width=200
26241364,Crochet Low Back Midi Dress,"Featuring a crochet dress with a midi length, low back with cross tie back detail and lining.",Dresses,Dresses Knitwear,Dresses Knitwear,SUMMER 2022,FUNNY BONE,XS,https://www.glassons.com/content/products/clive-crochet-midi-dress-steel-your-girl-front-kd50789knt.jpg?width=200
26358093,Recycled High Rise Super Wide Leg Jean,"A jean with a high rise waist, super wide leg, pockets and belt loops. Inside leg length = 82cm.

This product is made from recycled cotton, recycled cotton reduces the reliance on virgin cotton. Our Recycled Cotton is Global Recycled Standard (GRS) sourced and certified.",Pants,Jeans Denim,Jeans Denim,SUMMER 2022,JUSTIN WASH,10,https://www.glassons.com/content/products/p-salma-super-high-rise-wide-leg-panini-front-jd51451pdnm.jpg?width=200
26243573,Cropped Wrap Tie Blazer,"A blazer featuring a cropped length, wrap detail and back tie.",Outerwear,Jackets,Jackets,SUMMER 2022,MR SANDMAN,6,https://www.glassons.com/content/products/co-scarlet-cropped-blazer-mr-sandman-front-jw51919pln.jpg?width=200
26317601,Floral Ribbed Halter Knit Top,"This top features a halter neckline, racer back detail, floral print, ribbed knit material and cropped length.",Knitwear,Knitwear Sleeveless,Knitwear Sleeveless,SUMMER 2022,FUZZY BLUE FLOWERS,XS,https://www.glassons.com/content/products/harper-halter-knit-fuzzy-blue-flowers-front-kv50524fuz.jpg?width=200
