orderid,orderitemid,customerid,barcode,locale,total,deliverysuburb,deliverycity,country,discountcodeamount,created
3970487,11047820,2306445,26618104,NZ,69.98,Mount Maunganui,Bay of Plenty,New Zealand,0.00,1652665089
3970487,11047819,2306445,26658858,NZ,69.98,Mount Maunganui,Bay of Plenty,New Zealand,0.00,1652665089
3970486,11047818,3190839,26591025,US,44.99,NULL,Houston,United States,0.00,1652665063
3970486,11047817,3190839,26592145,US,44.99,NULL,Houston,United States,0.00,1652665063
3970485,11047815,555205,26606453,AU,99.98,donvale,NULL,Australia,0.00,1652664971
3970485,11047816,555205,26606460,AU,99.98,donvale,NULL,Australia,0.00,1652664971
3970484,11047814,2746998,25822182,NZ,175.95,Coromandel,Waikato,New Zealand,44.00,1652664908
3970484,11047811,2746998,26467306,NZ,175.95,Coromandel,Waikato,New Zealand,44.00,1652664908
3970484,11047812,2746998,26588339,NZ,175.95,Coromandel,Waikato,New Zealand,44.00,1652664908
3970484,11047810,2746998,26650029,NZ,175.95,Coromandel,Waikato,New Zealand,44.00,1652664908
3970484,11047813,2746998,26680026,NZ,175.95,Coromandel,Waikato,New Zealand,44.00,1652664908
3970483,11047809,1377561,26557243,AU,6.99,NULL,NULL,Australia,0.00,1652664827
3970482,11047807,2814027,26169804,NZ,91.95,Owhata,Rotorua,New Zealand,8.00,1652664779
3970482,11047806,2814027,26261508,NZ,91.95,Owhata,Rotorua,New Zealand,8.00,1652664779
3970482,11047804,2814027,26282930,NZ,91.95,Owhata,Rotorua,New Zealand,8.00,1652664779
3970482,11047805,2814027,26357928,NZ,91.95,Owhata,Rotorua,New Zealand,8.00,1652664779
3970482,11047808,2814027,26674162,NZ,91.95,Owhata,Rotorua,New Zealand,8.00,1652664779
3970481,11047803,395477,26443386,NZ,59.98,Milford,Auckland,New Zealand,0.00,1652664748
3970481,11047802,395477,26649474,NZ,59.98,Milford,Auckland,New Zealand,0.00,1652664748
3970480,11047800,2718509,26156224,AU,79.98,TAREN POINT,NULL,Australia,0.00,1652664735
3970480,11047801,2718509,26156347,AU,79.98,TAREN POINT,NULL,Australia,0.00,1652664735
3970479,11047796,860503,25510164,NZ,444.43,Lincoln,Christchurch ,New Zealand,60.45,1652664730
3970479,11047790,860503,25730340,NZ,444.43,Lincoln,Christchurch ,New Zealand,60.45,1652664730
3970479,11047786,860503,26118758,NZ,444.43,Lincoln,Christchurch ,New Zealand,60.45,1652664730
3970479,11047795,860503,26123837,NZ,444.43,Lincoln,Christchurch ,New Zealand,60.45,1652664730
3970479,11047793,860503,26364087,NZ,444.43,Lincoln,Christchurch ,New Zealand,60.45,1652664730
3970479,11047798,860503,26497716,NZ,444.43,Lincoln,Christchurch ,New Zealand,60.45,1652664730
3970479,11047799,860503,26497761,NZ,444.43,Lincoln,Christchurch ,New Zealand,60.45,1652664730
3970479,11047787,860503,26506944,NZ,444.43,Lincoln,Christchurch ,New Zealand,60.45,1652664730
3970479,11047788,860503,26607085,NZ,444.43,Lincoln,Christchurch ,New Zealand,60.45,1652664730
3970479,11047794,860503,26649375,NZ,444.43,Lincoln,Christchurch ,New Zealand,60.45,1652664730
3970479,11047789,860503,26658872,NZ,444.43,Lincoln,Christchurch ,New Zealand,60.45,1652664730
3970479,11047792,860503,26680019,NZ,444.43,Lincoln,Christchurch ,New Zealand,60.45,1652664730
3970479,11047797,860503,26687100,NZ,444.43,Lincoln,Christchurch ,New Zealand,60.45,1652664730
3970479,11047791,860503,26723952,NZ,444.43,Lincoln,Christchurch ,New Zealand,60.45,1652664730
3970478,11047784,341019,26396712,NZ,77.98,Hamilton Lake,Hamilton,New Zealand,12.00,1652664687
3970478,11047785,341019,26577470,NZ,77.98,Hamilton Lake,Hamilton,New Zealand,12.00,1652664687
3970477,11047782,311779,26146256,NZ,55.22,Te Atatu Peninsula,Auckland,New Zealand,9.75,1652664672
3970477,11047781,311779,26285863,NZ,55.22,Te Atatu Peninsula,Auckland,New Zealand,9.75,1652664672
3970477,11047783,311779,26723945,NZ,55.22,Te Atatu Peninsula,Auckland,New Zealand,9.75,1652664672
3970476,11047780,584962,26534916,AU,104.98,Ocean Grove,NULL,Australia,0.00,1652664650
3970476,11047779,584962,26618302,AU,104.98,Ocean Grove,NULL,Australia,0.00,1652664650
3970475,11047777,946177,26329475,NZ,79.97,Wilton,Wellington,New Zealand,0.00,1652664629
3970475,11047776,946177,26424743,NZ,79.97,Wilton,Wellington,New Zealand,0.00,1652664629
3970475,11047778,946177,26434681,NZ,79.97,Wilton,Wellington,New Zealand,0.00,1652664629
3970474,11047773,2625379,26634838,US,135.71,NULL,SAN DIEGO,United States,29.00,1652664618
3970474,11047775,2625379,26642918,US,135.71,NULL,SAN DIEGO,United States,29.00,1652664618
3970474,11047774,2625379,26653129,US,135.71,NULL,SAN DIEGO,United States,29.00,1652664618
3970474,11047772,2625379,26675183,US,135.71,NULL,SAN DIEGO,United States,29.00,1652664618
3970473,11047771,2302327,26625621,AU,54.98,Bassendean,Bassendean,Australia,5.00,1652664560
3970472,11047769,1346250,26342450,AU,69.98,Malvern,NULL,Australia,0.00,1652664549
3970472,11047770,1346250,26370606,AU,69.98,Malvern,NULL,Australia,0.00,1652664549
3970471,11047768,917422,26438085,NZ,36.94,Awapuni,Gisborne,New Zealand,0.00,1652664538
3970470,11047767,1485447,25531664,NZ,134.96,New Windsor,Auckland,New Zealand,0.00,1652664518
3970470,11047766,1485447,26367842,NZ,134.96,New Windsor,Auckland,New Zealand,0.00,1652664518
3970470,11047764,1485447,26543048,NZ,134.96,New Windsor,Auckland,New Zealand,0.00,1652664518
3970470,11047765,1485447,26545394,NZ,134.96,New Windsor,Auckland,New Zealand,0.00,1652664518
3970469,11047759,2588411,25988857,NZ,144.94,Mount Roskill,Auckland,New Zealand,0.00,1652664510
3970469,11047760,2588411,26169798,NZ,144.94,Mount Roskill,Auckland,New Zealand,0.00,1652664510
3970469,11047758,2588411,26396712,NZ,144.94,Mount Roskill,Auckland,New Zealand,0.00,1652664510
3970469,11047762,2588411,26494272,NZ,144.94,Mount Roskill,Auckland,New Zealand,0.00,1652664510
3970469,11047763,2588411,26494326,NZ,144.94,Mount Roskill,Auckland,New Zealand,0.00,1652664510
3970469,11047761,2588411,26503059,NZ,144.94,Mount Roskill,Auckland,New Zealand,0.00,1652664510
3970468,11047757,832577,26027272,NZ,59.99,Kelvin Grove,Palmerston North,New Zealand,0.00,1652664461
3970467,11047751,821633,26198613,NZ,199.94,Trentham,Upper hutt,New Zealand,0.00,1652664447
3970467,11047754,821633,26444161,NZ,199.94,Trentham,Upper hutt,New Zealand,0.00,1652664447
3970467,11047755,821633,26444215,NZ,199.94,Trentham,Upper hutt,New Zealand,0.00,1652664447
3970467,11047756,821633,26659626,NZ,199.94,Trentham,Upper hutt,New Zealand,0.00,1652664447
3970467,11047752,821633,26715766,NZ,199.94,Trentham,Upper hutt,New Zealand,0.00,1652664447
3970467,11047753,821633,26727066,NZ,199.94,Trentham,Upper hutt,New Zealand,0.00,1652664447
3970466,11047750,852698,26372877,NZ,103.97,Takapuna,Auckland,New Zealand,26.00,1652664425
3970466,11047749,852698,26622545,NZ,103.97,Takapuna,Auckland,New Zealand,26.00,1652664425
3970466,11047748,852698,26673424,NZ,103.97,Takapuna,Auckland,New Zealand,26.00,1652664425
3970465,11047747,2753604,25994223,AU,99.97,Ocean Reef,Quinns Rocks,Australia,10.00,1652664409
3970465,11047746,2753604,26364186,AU,99.97,Ocean Reef,Quinns Rocks,Australia,10.00,1652664409
3970464,11047744,3834060,26027180,AU,119.98,Mount Lawley,Mount Lawley,Australia,0.00,1652664386
3970464,11047745,3834060,26027197,AU,119.98,Mount Lawley,Mount Lawley,Australia,0.00,1652664386
3970463,11047741,3899483,26385204,NZ,219.96,Ōtaki,Wellington,New Zealand,0.00,1652664380
3970463,11047742,3899483,26629476,NZ,219.96,Ōtaki,Wellington,New Zealand,0.00,1652664380
3970463,11047740,3899483,26629766,NZ,219.96,Ōtaki,Wellington,New Zealand,0.00,1652664380
3970463,11047743,3899483,26674292,NZ,219.96,Ōtaki,Wellington,New Zealand,0.00,1652664380
3970462,11047738,3899495,26215655,AU,209.96,Clayton,Clayton,Australia,0.00,1652664368
3970462,11047739,3899495,26498119,AU,209.96,Clayton,Clayton,Australia,0.00,1652664368
3970462,11047736,3899495,26581521,AU,209.96,Clayton,Clayton,Australia,0.00,1652664368
3970462,11047737,3899495,26649573,AU,209.96,Clayton,Clayton,Australia,0.00,1652664368
3970461,11047734,701373,26444161,NZ,46.93,Kaponga,Taranaki,New Zealand,0.00,1652664360
3970461,11047735,701373,26444260,NZ,46.93,Kaponga,Taranaki,New Zealand,0.00,1652664360
3970460,11047729,3899494,25954227,AU,226.95,Hillarys,Hillarys,Australia,23.00,1652664343
3970460,11047732,3899494,26364254,AU,226.95,Hillarys,Hillarys,Australia,23.00,1652664343
3970460,11047730,3899494,26413860,AU,226.95,Hillarys,Hillarys,Australia,23.00,1652664343
3970460,11047733,3899494,26565057,AU,226.95,Hillarys,Hillarys,Australia,23.00,1652664343
3970460,11047731,3899494,26574646,AU,226.95,Hillarys,Hillarys,Australia,23.00,1652664343
3970459,11047728,1035023,26476766,AU,79.99,Cheltenham,Cheltenham,Australia,20.00,1652664317
3970458,11047725,1538815,26465234,AU,121.95,Clyde North,Clyde North,Australia,0.00,1652664299
3970458,11047726,1538815,26465364,AU,121.95,Clyde North,Clyde North,Australia,0.00,1652664299
3970458,11047724,1538815,26597584,AU,121.95,Clyde North,Clyde North,Australia,0.00,1652664299
3970458,11047723,1538815,26599526,AU,121.95,Clyde North,Clyde North,Australia,0.00,1652664299
3970458,11047727,1538815,26612577,AU,121.95,Clyde North,Clyde North,Australia,0.00,1652664299
3970457,11047722,2747021,26676760,AU,23.99,NULL,NULL,Australia,6.00,1652664293
3970456,11047721,2080539,26443034,AU,131.94,Greenbank,Greenbank,Australia,23.00,1652664265
3970456,11047719,2080539,26469225,AU,131.94,Greenbank,Greenbank,Australia,23.00,1652664265
3970456,11047718,2080539,26560106,AU,131.94,Greenbank,Greenbank,Australia,23.00,1652664265
3970456,11047720,2080539,26610566,AU,131.94,Greenbank,Greenbank,Australia,23.00,1652664265
3970456,11047717,2080539,26663951,AU,131.94,Greenbank,Greenbank,Australia,23.00,1652664265
3970455,11047716,773106,26413846,AU,71.99,Deer Park,Deer Park,Australia,18.00,1652664236
3970454,11047714,1075936,26080352,NZ,83.97,Blenheim,Marlborough,New Zealand,6.00,1652664194
3970454,11047715,1075936,26483191,NZ,83.97,Blenheim,Marlborough,New Zealand,6.00,1652664194
3970454,11047713,1075936,26525945,NZ,83.97,Blenheim,Marlborough,New Zealand,6.00,1652664194
3970453,11047711,2683146,26611907,AU,51.98,Mitchell,Mitchell,Australia,8.00,1652664173
3970453,11047712,2683146,26612911,AU,51.98,Mitchell,Mitchell,Australia,8.00,1652664173
3970452,11047710,3899245,26476964,AU,53.98,Kingsgrove,Kingsgrove,Australia,6.00,1652664133
3970452,11047709,3899245,26570051,AU,53.98,Kingsgrove,Kingsgrove,Australia,6.00,1652664133
3970451,11047708,2233044,26555157,NZ,59.99,Otara,Auckland,New Zealand,0.00,1652664029
3970450,11047705,3077194,26618401,NZ,85.57,Flagstaff,Hamilton,New Zealand,21.40,1652664027
3970450,11047707,3077194,26659626,NZ,85.57,Flagstaff,Hamilton,New Zealand,21.40,1652664027
3970450,11047706,3077194,26680019,NZ,85.57,Flagstaff,Hamilton,New Zealand,21.40,1652664027
3970449,11047703,2980850,25988062,AU,144.97,Seville,Seville,Australia,0.00,1652664026
3970449,11047704,2980850,26372662,AU,144.97,Seville,Seville,Australia,0.00,1652664026
3970449,11047702,2980850,26484174,AU,144.97,Seville,Seville,Australia,0.00,1652664026
3970448,11047701,3439189,26496962,AU,59.98,Wallacia,Wallacia,Australia,0.00,1652663971
3970447,11047700,1391315,26497402,AU,36.94,Melbourne,Albert Park,Australia,0.00,1652663896
3970446,11047698,2273780,26287720,AU,20.98,Ryde,Ryde,Australia,0.00,1652663858
3970446,11047699,2273780,26433004,AU,20.98,Ryde,Ryde,Australia,0.00,1652663858
3970445,11047697,2300032,26268361,NZ,56.94,Roslyn Bush,Southland,New Zealand,0.00,1652663816
3970444,11047695,2276742,26324425,NZ,64.98,Kawakawa ,Kawakawa ,New Zealand,0.00,1652663800
3970444,11047696,2276742,26560472,NZ,64.98,Kawakawa ,Kawakawa ,New Zealand,0.00,1652663800
3970443,11047692,3899439,26241401,US,131.72,NULL,Decatur,United States,18.00,1652663794
3970443,11047693,3899439,26675183,US,131.72,NULL,Decatur,United States,18.00,1652663794
3970443,11047694,3899439,26686448,US,131.72,NULL,Decatur,United States,18.00,1652663794
3970442,11047690,3821686,26421414,NZ,36.93,The gardens,Auckland,New Zealand,0.00,1652663788
3970442,11047691,3821686,26509075,NZ,36.93,The gardens,Auckland,New Zealand,0.00,1652663788
3970441,11047689,1054761,26322186,AU,119.97,Edens Landing,Edens Landing,Australia,0.00,1652663723
3970441,11047688,1054761,26458335,AU,119.97,Edens Landing,Edens Landing,Australia,0.00,1652663723
3970441,11047687,1054761,26634517,AU,119.97,Edens Landing,Edens Landing,Australia,0.00,1652663723
3970440,11047686,1301908,26643830,NZ,39.99,Remuera,Auckland,New Zealand,0.00,1652663692
3970439,11047685,3899468,26344980,NZ,86.97,Rangiora,Canterbury,New Zealand,0.00,1652663681
3970439,11047684,3899468,26466866,NZ,86.97,Rangiora,Canterbury,New Zealand,0.00,1652663681
3970439,11047683,3899468,26506012,NZ,86.97,Rangiora,Canterbury,New Zealand,0.00,1652663681
3970438,11047682,1014200,25979077,AU,134.97,Surry Hills,NULL,Australia,0.00,1652663640
3970438,11047680,1014200,26600802,AU,134.97,Surry Hills,NULL,Australia,0.00,1652663640
3970438,11047681,1014200,26610443,AU,134.97,Surry Hills,NULL,Australia,0.00,1652663640
3970437,11047679,415764,26586281,NZ,79.98,Otamatea,Whanganui,New Zealand,20.00,1652663621
3970437,11047678,415764,26673431,NZ,79.98,Otamatea,Whanganui,New Zealand,20.00,1652663621
3970436,11047674,939110,25998245,AU,73.45,Maudsland,Maudsland,Australia,0.00,1652663559
3970436,11047673,939110,26597140,AU,73.45,Maudsland,Maudsland,Australia,0.00,1652663559
3970436,11047675,939110,26599557,AU,73.45,Maudsland,Maudsland,Australia,0.00,1652663559
3970436,11047676,939110,26666884,AU,73.45,Maudsland,Maudsland,Australia,0.00,1652663559
3970436,11047677,939110,26667584,AU,73.45,Maudsland,Maudsland,Australia,0.00,1652663559
3970435,11047672,439704,26624709,NZ,59.99,NULL,NULL,New Zealand,0.00,1652663554
3970434,11047671,1376106,26319056,NZ,79.98,New Plymouth Central,New Plymouth,New Zealand,0.00,1652663543
3970434,11047670,1376106,26657431,NZ,79.98,New Plymouth Central,New Plymouth,New Zealand,0.00,1652663543
3970433,11047669,262483,26427331,NZ,60.00,Kinmont Park,Otago,New Zealand,0.00,1652663506
3970432,11047668,820173,26388359,AU,19.99,NULL,NULL,Australia,0.00,1652663386
3970431,11047666,2665441,26591223,US,76.63,NULL,Fort Washington,United States,0.00,1652663353
3970431,11047667,2665441,26619996,US,76.63,NULL,Fort Washington,United States,0.00,1652663353
3970431,11047665,2665441,26624624,US,76.63,NULL,Fort Washington,United States,0.00,1652663353
3970430,11047664,2203932,26423326,NZ,74.98,Greenhithe,Auckland,New Zealand,0.00,1652663351
3970430,11047663,2203932,26555201,NZ,74.98,Greenhithe,Auckland,New Zealand,0.00,1652663351
3970429,11047662,3899463,26659619,NZ,59.99,Port Chalmers,Dunedin,New Zealand,0.00,1652663341
3970428,11047661,3899462,26541495,NZ,41.95,Otaki,Wellington,New Zealand,0.00,1652663318
3970427,11047660,2895061,26382661,NZ,63.99,Hurdon,New Plymouth,New Zealand,16.00,1652663307
3970426,11047659,3899460,26553269,AU,26.94,Wolli Creek,Wolli Creek,Australia,0.00,1652663265
3970425,11047658,2282310,26154060,NZ,16.94,Hilltop,Taupo,New Zealand,0.00,1652663222
3970424,11047657,1189713,26454719,NZ,59.99,St Clair,Dunedin,New Zealand,0.00,1652663157
3970423,11047656,476187,26364230,AU,69.98,Kellyville,Kellyville,Australia,0.00,1652663136
3970423,11047655,476187,26484099,AU,69.98,Kellyville,Kellyville,Australia,0.00,1652663136
3970422,11047654,3076903,26554334,NZ,56.94,Greymouth,West Coast,New Zealand,0.00,1652663116
3970421,11047650,3899458,26311869,NZ,169.96,Papamoa Beach,Papamoa,New Zealand,0.00,1652663090
3970421,11047653,3899458,26475325,NZ,169.96,Papamoa Beach,Papamoa,New Zealand,0.00,1652663090
3970421,11047651,3899458,26560519,NZ,169.96,Papamoa Beach,Papamoa,New Zealand,0.00,1652663090
3970421,11047652,3899458,26578637,NZ,169.96,Papamoa Beach,Papamoa,New Zealand,0.00,1652663090
3970420,11047648,3070764,26357539,NZ,38.91,Matamata,Waikato,New Zealand,8.00,1652663076
3970420,11047646,3070764,26483528,NZ,38.91,Matamata,Waikato,New Zealand,8.00,1652663076
3970420,11047649,3070764,26581675,NZ,38.91,Matamata,Waikato,New Zealand,8.00,1652663076
3970420,11047647,3070764,26731810,NZ,38.91,Matamata,Waikato,New Zealand,8.00,1652663076
3970419,11047642,2865593,26150420,NZ,169.96,Papamoa,Tauranga,New Zealand,0.00,1652663018
3970419,11047643,2865593,26167268,NZ,169.96,Papamoa,Tauranga,New Zealand,0.00,1652663018
3970419,11047644,2865593,26611976,NZ,169.96,Papamoa,Tauranga,New Zealand,0.00,1652663018
3970419,11047645,2865593,26690599,NZ,169.96,Papamoa,Tauranga,New Zealand,0.00,1652663018
3970418,11047641,3899454,26454702,AU,159.97,Blair Athol,Blair Athol,Australia,0.00,1652662965
3970418,11047640,3899454,26454887,AU,159.97,Blair Athol,Blair Athol,Australia,0.00,1652662965
3970418,11047639,3899454,26475066,AU,159.97,Blair Athol,Blair Athol,Australia,0.00,1652662965
3970417,11047637,2879242,26598550,AU,44.97,Paddington,Paddington,Australia,0.00,1652662947
3970417,11047638,2879242,26650777,AU,44.97,Paddington,Paddington,Australia,0.00,1652662947
3970416,11047635,577379,26606781,NZ,62.98,Wellington,Wellington,New Zealand,7.00,1652662894
3970416,11047636,577379,26641355,NZ,62.98,Wellington,Wellington,New Zealand,7.00,1652662894
3970415,11047634,3614630,26042855,US,32.45,NULL,Davis,United States,0.00,1652662860
3970414,11047631,3324540,26474144,NZ,149.96,Grey Lynn,Auckland,New Zealand,0.00,1652662815
3970414,11047633,3324540,26497990,NZ,149.96,Grey Lynn,Auckland,New Zealand,0.00,1652662815
3970414,11047630,3324540,26641324,NZ,149.96,Grey Lynn,Auckland,New Zealand,0.00,1652662815
3970414,11047632,3324540,26649412,NZ,149.96,Grey Lynn,Auckland,New Zealand,0.00,1652662815
3970413,11047628,1315593,25820577,AU,33.97,Ballarat North,Black Hill,Australia,6.00,1652662744
3970413,11047629,1315593,26529226,AU,33.97,Ballarat North,Black Hill,Australia,6.00,1652662744
3970412,11047627,3899449,26497952,AU,54.93,Claremont,Claremont,Australia,12.00,1652662726
3970412,11047626,3899449,26498089,AU,54.93,Claremont,Claremont,Australia,12.00,1652662726
3970411,11047624,360429,26546001,NZ,79.98,Massey,Auckland,New Zealand,0.00,1652662676
3970411,11047625,360429,26546018,NZ,79.98,Massey,Auckland,New Zealand,0.00,1652662676
3970410,11047623,1303433,26010144,NZ,120.95,Awapuni,Palmerston North,New Zealand,4.00,1652662651
3970410,11047620,1303433,26410036,NZ,120.95,Awapuni,Palmerston North,New Zealand,4.00,1652662651
3970410,11047621,1303433,26482965,NZ,120.95,Awapuni,Palmerston North,New Zealand,4.00,1652662651
3970410,11047622,1303433,26503042,NZ,120.95,Awapuni,Palmerston North,New Zealand,4.00,1652662651
3970410,11047619,1303433,26543161,NZ,120.95,Awapuni,Palmerston North,New Zealand,4.00,1652662651
3970409,11047617,788595,25717501,NZ,59.98,Bay of Plenty,Te Puke,New Zealand,0.00,1652662633
3970409,11047618,788595,26186177,NZ,59.98,Bay of Plenty,Te Puke,New Zealand,0.00,1652662633
3970408,11047615,3754222,26373997,AU,79.98,Craigieburn,Craigieburn,Australia,20.00,1652662609
3970408,11047616,3754222,26454726,AU,79.98,Craigieburn,Craigieburn,Australia,20.00,1652662609
3970407,11047612,107391,26318455,NZ,111.97,Avalon,Lower Hutt,New Zealand,18.00,1652662529
3970407,11047614,107391,26482583,NZ,111.97,Avalon,Lower Hutt,New Zealand,18.00,1652662529
3970407,11047613,107391,26709734,NZ,111.97,Avalon,Lower Hutt,New Zealand,18.00,1652662529
3970406,11047611,1488803,26606453,AU,49.44,Mornington,Mornington,Australia,7.50,1652662514
3970405,11047610,3588340,26465937,US,26.35,NULL,Elkhorn,United States,0.00,1652662504
3970404,11047601,1191861,25961942,NZ,347.96,Manurewa,Auckland,New Zealand,0.00,1652662493
3970404,11047602,1191861,26169804,NZ,347.96,Manurewa,Auckland,New Zealand,0.00,1652662493
3970404,11047603,1191861,26552576,NZ,347.96,Manurewa,Auckland,New Zealand,0.00,1652662493
3970404,11047604,1191861,26566443,NZ,347.96,Manurewa,Auckland,New Zealand,0.00,1652662493
